Battery_ID,Cycle,Capacity_Ah,SOH,Internal_Resistance_Ohm,Temperature_C,Voltage_Max_V,Voltage_Min_V,Charge_Time_s,Discharge_Time_s,Ambient_Temp_C,RUL
1,290,1.6346,83.055,0.06198,37.58,4.1339,3.0803,4355.6,2354.0,32.88,263
1,291,1.6119,83.036,0.06378,37.29,4.1311,3.0594,4295.7,2457.9,32.88,262
1,292,1.615,82.752,0.06244,40.42,4.1291,3.0785,4394.1,2504.7,32.88,261
1,293,1.6047,82.625,0.06222,38.09,4.1108,3.0658,4335.3,2503.8,32.88,260
1,294,1.6244,82.937,0.06308,37.09,4.1222,3.0552,4278.1,2447.8,32.88,259
1,295,1.6226,82.703,0.06408,39.03,4.11,3.0631,4387.4,2541.1,32.88,258
1,296,1.6299,83.102,0.06217,36.1,4.1276,3.0552,4361.2,2433.4,32.88,257
1,297,1.6222,83.083,0.06017,37.78,4.1124,3.0662,4369.9,2425.1,32.88,256
1,298,1.6088,82.698,0.06215,38.01,4.113,3.0492,4402.7,2479.1,32.88,255
1,299,1.5988,82.3,0.06342,35.21,4.122,3.056,4332.2,2414.6,32.88,254
1,300,1.6031,82.18,0.06336,36.68,4.1284,3.0672,4353.3,2395.7,32.88,253
1,301,1.5951,81.531,0.06246,34.39,4.113,3.0549,4446.8,2360.4,32.88,252
1,302,1.5995,81.549,0.06423,36.35,4.1118,3.0696,4293.3,2352.1,32.88,251
1,303,1.6095,81.949,0.06249,37.38,4.1291,3.0841,4365.9,2424.0,32.88,250
1,304,1.6094,82.726,0.064,36.05,4.1186,3.0601,4353.3,2383.5,32.88,249
1,305,1.6086,82.043,0.0629,37.38,4.123,3.0524,4423.8,2453.7,32.88,248
1,306,1.6187,82.91,0.06262,38.23,4.1252,3.0563,4380.7,2440.6,32.88,247
1,307,1.5904,81.473,0.06322,38.52,4.1107,3.0428,4322.8,2366.7,32.88,246
1,308,1.5867,81.215,0.06199,36.49,4.1087,3.0564,4454.9,2441.7,32.88,245
1,309,1.5943,81.682,0.0628,37.74,4.122,3.0512,4406.1,2332.0,32.88,244
1,310,1.6006,81.696,0.063,39.54,4.1071,3.062,4405.8,2407.4,32.88,243
1,311,1.5936,81.501,0.06418,39.03,4.1156,3.0676,4381.8,2440.1,32.88,242
1,312,1.5922,81.178,0.0656,37.25,4.0934,3.0535,4461.7,2429.7,32.88,241
1,313,1.5984,81.518,0.06392,38.87,4.1243,3.0737,4429.4,2441.9,32.88,240
1,314,1.5847,81.231,0.06519,37.68,4.1229,3.0593,4394.2,2404.2,32.88,239
1,315,1.6029,81.863,0.06183,37.18,4.1324,3.0555,4348.2,2477.6,32.88,238
1,316,1.5926,81.497,0.06322,38.75,4.1089,3.0686,4444.5,2409.8,32.88,237
1,317,1.5866,81.218,0.06469,36.43,4.0978,3.0628,4450.7,2417.3,32.88,236
1,318,1.5867,81.258,0.06448,37.42,4.1089,3.0531,4508.9,2326.8,32.88,235
1,319,1.5793,81.231,0.06364,36.97,4.0926,3.0597,4415.5,2310.3,32.88,234
1,320,1.5963,81.302,0.06529,37.94,4.1137,3.0686,4500.6,2437.7,32.88,233
1,321,1.5749,80.525,0.06429,35.35,4.1176,3.0776,4461.5,2449.4,32.88,232
1,322,1.5811,80.91,0.06428,36.56,4.103,3.0671,4493.4,2349.0,32.88,231
1,323,1.5859,81.159,0.06429,38.1,4.1223,3.0548,4497.5,2399.1,32.88,230
1,324,1.5782,80.956,0.06616,38.13,4.1192,3.0374,4410.8,2434.3,32.88,229
1,325,1.5689,80.757,0.06509,36.93,4.126,3.0522,4454.5,2430.1,32.88,228
1,326,1.563,80.218,0.06391,38.59,4.0983,3.0359,4481.8,2356.9,32.88,227
1,327,1.5613,80.355,0.06348,37.6,4.1206,3.0445,4517.8,2351.7,32.88,226
1,328,1.5748,80.174,0.06442,36.96,4.1095,3.0652,4512.8,2344.5,32.88,225
1,329,1.5713,80.365,0.06327,37.57,4.1108,3.0627,4505.0,2362.1,32.88,224
1,330,1.5715,80.232,0.06372,38.36,4.1096,3.0411,4421.0,2431.3,32.88,223
1,331,1.5756,80.19,0.06385,38.02,4.1341,3.0398,4386.0,2423.0,32.88,222
1,332,1.5608,79.856,0.06383,38.0,4.1004,3.0481,4482.5,2329.3,32.88,221
1,333,1.5589,79.842,0.06303,37.19,4.1109,3.0455,4456.3,2366.9,32.88,220
1,334,1.5631,79.794,0.06595,37.15,4.1143,3.0466,4484.3,2428.5,32.88,219
1,335,1.5586,80.195,0.06502,39.2,4.1069,3.0585,4444.7,2304.5,32.88,218
1,336,1.5546,79.983,0.06438,39.28,4.0898,3.0353,4433.7,2359.5,32.88,217
1,337,1.5651,79.715,0.06562,38.35,4.11,3.0516,4443.1,2394.4,32.88,216
1,338,1.5552,79.351,0.06591,38.02,4.1066,3.0512,4365.7,2370.3,32.88,215
1,339,1.5573,79.685,0.06548,37.69,4.0966,3.0453,4485.5,2360.9,32.88,214
1,340,1.5636,79.73,0.06374,38.01,4.1207,3.0289,4492.5,2331.0,32.88,213
1,341,1.5484,79.451,0.06471,40.02,4.0949,3.0341,4435.9,2421.6,32.88,212
1,342,1.5508,79.349,0.06452,36.69,4.1049,3.07,4546.2,2316.5,32.88,211
1,343,1.5542,79.728,0.0632,39.06,4.1186,3.0554,4474.4,2342.1,32.88,210
1,344,1.5598,79.703,0.06464,35.91,4.1078,3.0553,4447.9,2372.4,32.88,209
1,345,1.5571,79.47,0.06595,37.04,4.0902,3.0387,4533.9,2323.3,32.88,208
1,346,1.5349,78.995,0.06688,38.88,4.1138,3.0533,4524.0,2333.3,32.88,207
1,347,1.5448,79.141,0.06782,38.57,4.1012,3.0478,4463.1,2401.3,32.88,206
1,348,1.5442,78.877,0.0663,38.38,4.1066,3.0428,4503.9,2316.2,32.88,205
1,349,1.5495,78.896,0.06518,36.98,4.1002,3.0532,4535.8,2359.8,32.88,204
1,350,1.5452,78.907,0.06469,37.63,4.1148,3.0505,4472.1,2301.2,32.88,203
1,351,1.5525,78.988,0.06347,38.29,4.091,3.035,4499.4,2316.7,32.88,202
1,352,1.5376,78.665,0.0649,36.22,4.1123,3.0484,4550.3,2270.0,32.88,201
1,353,1.5462,78.932,0.06446,38.0,4.1031,3.0588,4596.2,2263.2,32.88,200
1,354,1.5541,79.744,0.06652,39.16,4.094,3.0449,4517.5,2350.0,32.88,199
1,355,1.5457,78.773,0.06567,37.81,4.1147,3.0453,4553.7,2299.4,32.88,198
1,356,1.5256,78.197,0.06502,38.97,4.1132,3.0375,4584.3,2378.8,32.88,197
1,357,1.5331,78.646,0.06727,37.97,4.1044,3.0352,4494.0,2263.4,32.88,196
1,358,1.5351,78.736,0.06881,36.75,4.0903,3.0433,4593.4,2322.8,32.88,195
1,359,1.528,78.646,0.06512,36.78,4.0837,3.0389,4445.1,2265.5,32.88,194
1,360,1.5231,78.136,0.06625,38.45,4.1113,3.0448,4583.1,2316.4,32.88,193
1,361,1.5351,78.407,0.06604,37.62,4.0988,3.0286,4556.9,2310.8,32.88,192
1,362,1.5204,77.954,0.06474,39.29,4.1026,3.0277,4575.0,2290.2,32.88,191
1,363,1.5217,77.59,0.06547,37.64,4.1019,3.0473,4546.0,2262.8,32.88,190
1,364,1.5281,78.304,0.06794,38.14,4.0789,3.039,4625.6,2371.9,32.88,189
1,365,1.5342,78.753,0.06702,37.29,4.1032,3.0223,4524.7,2279.9,32.88,188
1,366,1.5347,78.314,0.06644,36.55,4.0976,3.0271,4587.8,2352.2,32.88,187
1,367,1.5269,78.311,0.06347,36.07,4.1147,3.0301,4525.6,2368.9,32.88,186
1,368,1.5311,78.328,0.06597,38.04,4.1025,3.0496,4575.2,2330.3,32.88,185
1,369,1.5231,78.223,0.06707,37.86,4.0747,3.0119,4520.1,2320.6,32.88,184
1,370,1.5203,77.735,0.06832,36.71,4.0994,3.0358,4534.0,2298.6,32.88,183
1,371,1.5118,76.983,0.06573,40.68,4.099,3.0426,4563.9,2294.3,32.88,182
1,372,1.512,77.323,0.06679,37.32,4.0978,3.0257,4660.7,2290.1,32.88,181
1,373,1.5257,78.108,0.06678,36.69,4.0944,3.0335,4634.7,2300.7,32.88,180
1,374,1.5273,77.977,0.0682,38.22,4.1225,3.0261,4543.2,2241.5,32.88,179
1,375,1.5343,78.29,0.06629,39.8,4.1052,3.0501,4514.6,2277.4,32.88,178
1,376,1.4972,77.106,0.06773,37.99,4.1054,3.0536,4565.0,2269.2,32.88,177
1,377,1.5153,77.272,0.06616,37.58,4.1083,3.0334,4499.9,2235.2,32.88,176
1,378,1.5219,77.758,0.06601,38.14,4.0976,3.0365,4530.0,2248.6,32.88,175
1,379,1.5085,77.2,0.0674,36.89,4.1008,3.0396,4606.4,2285.9,32.88,174
1,380,1.5006,76.986,0.06681,39.89,4.0957,3.0193,4569.8,2286.5,32.88,173
1,381,1.5037,76.808,0.06745,39.46,4.1109,3.0377,4554.7,2240.4,32.88,172
1,382,1.5001,76.86,0.06584,37.88,4.0916,3.0206,4582.1,2321.8,32.88,171
1,383,1.5155,76.904,0.0672,38.07,4.0962,3.0294,4614.7,2355.9,32.88,170
1,384,1.498,76.419,0.06729,36.55,4.1035,3.0391,4565.6,2270.5,32.88,169
1,385,1.4792,76.0,0.06818,37.89,4.0845,3.0282,4581.6,2250.2,32.88,168
1,386,1.4977,76.919,0.06628,38.65,4.105,3.0379,4578.5,2304.6,32.88,167
1,387,1.4994,76.243,0.0661,40.07,4.0885,3.0452,4631.4,2224.5,32.88,166
1,388,1.4949,76.281,0.06834,38.41,4.0952,3.0322,4615.6,2211.6,32.88,165
1,389,1.4886,76.098,0.06856,40.45,4.1023,3.027,4642.9,2234.7,32.88,164
1,390,1.4871,76.295,0.06614,38.92,4.0961,3.0306,4637.4,2269.2,32.88,163
1,391,1.4953,76.511,0.06786,37.66,4.0976,3.0299,4591.4,2259.7,32.88,162
1,392,1.4823,75.972,0.06637,40.07,4.1043,3.0282,4699.6,2248.1,32.88,161
1,393,1.5111,77.367,0.0678,38.09,4.0971,3.0307,4618.8,2324.9,32.88,160
1,394,1.4904,76.183,0.06669,39.08,4.0918,3.0158,4594.9,2358.8,32.88,159
1,395,1.4766,75.915,0.06695,38.53,4.0983,3.027,4655.6,2224.2,32.88,158
1,396,1.4829,76.089,0.06708,37.51,4.0807,3.0316,4658.7,2287.2,32.88,157
1,397,1.4875,75.902,0.06599,39.66,4.0941,3.0268,4649.0,2206.7,32.88,156
1,398,1.4667,75.22,0.06837,39.46,4.0784,3.0103,4607.5,2230.0,32.88,155
1,399,1.4629,75.207,0.06703,38.75,4.08,3.0185,4681.3,2190.3,32.88,154
1,400,1.4828,75.602,0.06749,37.98,4.1031,3.0161,4685.8,2257.7,32.88,153
1,401,1.4777,75.48,0.06828,39.91,4.0857,3.0191,4641.7,2266.8,32.88,152
1,402,1.4738,75.139,0.06848,37.11,4.103,3.0406,4686.9,2293.8,32.88,151
1,403,1.4677,75.516,0.06622,39.02,4.0848,3.0087,4646.9,2259.4,32.88,150
1,404,1.4605,74.833,0.06962,37.43,4.0991,3.0125,4673.8,2276.8,32.88,149
1,405,1.4831,75.644,0.06701,40.07,4.0816,3.0195,4664.9,2250.4,32.88,148
1,406,1.4698,75.414,0.06686,39.8,4.0917,3.0279,4655.4,2172.9,32.88,147
1,407,1.4758,75.599,0.06861,37.99,4.106,3.0072,4646.3,2231.5,32.88,146
1,408,1.4619,74.708,0.06993,38.19,4.0933,2.9881,4660.9,2212.8,32.88,145
1,409,1.4665,74.749,0.06804,38.58,4.0853,2.9959,4619.7,2261.9,32.88,144
1,410,1.4458,74.165,0.06802,40.9,4.0965,3.0091,4719.8,2191.9,32.88,143
1,411,1.4659,75.345,0.06954,38.34,4.0782,3.012,4681.3,2199.8,32.88,142
1,412,1.4649,75.095,0.06914,39.37,4.0876,3.0093,4678.9,2239.7,32.88,141
1,413,1.483,75.631,0.06955,42.56,4.0931,3.0181,4703.6,2175.5,32.88,140
1,414,1.4548,74.561,0.06927,38.66,4.0891,3.0237,4712.6,2207.5,32.88,139
1,415,1.46,74.403,0.06945,36.96,4.0843,3.014,4711.8,2248.4,32.88,138
1,416,1.4633,74.716,0.06879,38.09,4.0845,3.0121,4681.9,2134.7,32.88,137
1,417,1.454,74.376,0.0685,38.62,4.0918,3.0007,4620.7,2194.3,32.88,136
1,418,1.4699,74.773,0.06961,37.16,4.0843,3.0136,4695.6,2227.9,32.88,135
1,419,1.4474,74.032,0.0693,39.93,4.0783,3.0071,4582.9,2179.6,32.88,134
1,420,1.4437,74.121,0.0691,38.89,4.0635,3.0123,4656.5,2222.0,32.88,133
1,421,1.4417,73.75,0.0687,39.33,4.0871,3.0071,4634.8,2141.5,32.88,132
1,422,1.4456,73.961,0.06843,39.73,4.0827,2.9996,4687.8,2207.8,32.88,131
1,423,1.4608,74.257,0.06842,38.91,4.0895,3.0085,4681.5,2134.9,32.88,130
1,424,1.4382,73.855,0.06741,38.06,4.0745,3.0142,4728.1,2158.8,32.88,129
1,425,1.4349,73.887,0.0687,39.51,4.093,3.0007,4748.8,2132.4,32.88,128
1,426,1.4387,73.423,0.07091,39.63,4.084,2.9855,4628.4,2196.3,32.88,127
1,427,1.4352,73.711,0.06936,39.19,4.0936,3.0083,4761.0,2189.6,32.88,126
1,428,1.4466,73.74,0.06837,42.45,4.0877,3.0103,4735.5,2262.4,32.88,125
1,429,1.4391,74.035,0.0708,38.68,4.0847,2.9933,4738.2,2159.4,32.88,124
1,430,1.4389,73.69,0.07137,41.48,4.0838,3.0062,4704.8,2227.8,32.88,123
1,431,1.4335,73.45,0.07048,38.47,4.0827,2.9893,4750.5,2259.3,32.88,122
1,432,1.4498,73.801,0.0687,39.41,4.0734,3.0024,4755.8,2183.8,32.88,121
1,433,1.4179,72.879,0.06822,39.73,4.1032,3.0179,4651.7,2234.7,32.88,120
1,434,1.4338,73.751,0.06935,40.47,4.0878,2.9907,4754.6,2090.4,32.88,119
1,435,1.4368,73.218,0.06972,38.57,4.0909,3.0131,4785.1,2209.0,32.88,118
1,436,1.4437,73.672,0.07002,39.29,4.0794,2.9908,4697.1,2160.9,32.88,117
1,437,1.4393,73.267,0.06977,40.41,4.0923,3.0001,4761.7,2160.5,32.88,116
1,438,1.4424,73.631,0.06867,39.41,4.0977,3.0002,4758.5,2190.2,32.88,115
1,439,1.422,72.619,0.06852,38.48,4.0917,3.0051,4731.0,2184.3,32.88,114
1,440,1.4258,72.941,0.07062,38.37,4.0811,2.998,4682.3,2127.7,32.88,113
1,441,1.439,73.523,0.06869,37.41,4.0793,3.0162,4740.9,2214.9,32.88,112
1,442,1.4286,72.968,0.06873,40.4,4.0768,3.0088,4718.4,2167.8,32.88,111
1,443,1.4241,72.9,0.07052,38.97,4.0733,3.0158,4795.5,2128.4,32.88,110
1,444,1.4215,72.917,0.06898,40.54,4.0625,3.0085,4746.1,2148.5,32.88,109
1,445,1.4256,72.785,0.06939,40.18,4.0804,2.9863,4752.0,2210.3,32.88,108
1,446,1.4348,73.223,0.06908,39.92,4.0875,3.0056,4792.8,2167.7,32.88,107
1,447,1.4132,72.455,0.06842,39.75,4.0806,3.0035,4710.5,2177.1,32.88,106
1,448,1.4319,73.236,0.07031,39.73,4.0988,2.9872,4774.7,2117.4,32.88,105
1,449,1.4095,72.127,0.07177,41.54,4.0827,2.9933,4868.9,2130.4,32.88,104
1,450,1.3994,72.048,0.07187,40.55,4.1021,2.9827,4830.1,2148.4,32.88,103
1,451,1.4094,72.53,0.07199,40.35,4.0773,3.0026,4743.8,2120.5,32.88,102
1,452,1.3971,71.953,0.07144,40.85,4.0704,2.9991,4766.4,2154.9,32.88,101
1,453,1.3994,71.819,0.07168,39.36,4.0973,2.9957,4742.6,2189.0,32.88,100
1,454,1.4159,72.253,0.07187,38.66,4.0756,2.993,4730.6,2127.4,32.88,99
1,455,1.4176,72.466,0.06939,37.59,4.0932,2.9934,4758.9,2125.1,32.88,98
1,456,1.4002,71.272,0.07039,41.12,4.0768,3.0081,4797.7,2168.3,32.88,97
1,457,1.412,72.081,0.07118,39.21,4.0952,2.9843,4790.2,2132.9,32.88,96
1,458,1.4029,71.885,0.0712,39.3,4.0599,2.993,4748.6,2061.0,32.88,95
1,459,1.4041,71.71,0.07146,40.2,4.0562,2.9789,4874.2,2086.6,32.88,94
1,460,1.4006,71.83,0.07107,38.77,4.0808,2.9934,4779.9,2084.6,32.88,93
1,461,1.3939,71.623,0.07147,42.7,4.0885,2.9988,4797.0,2047.1,32.88,92
1,462,1.3926,70.918,0.0703,38.72,4.073,2.9805,4754.0,2120.8,32.88,91
1,463,1.3845,71.021,0.07036,40.2,4.0721,2.9889,4829.5,2115.2,32.88,90
1,464,1.394,71.197,0.07186,39.41,4.0749,2.9824,4773.8,2149.8,32.88,89
1,465,1.3982,71.417,0.07153,39.66,4.0808,2.9991,4847.3,2113.1,32.88,88
1,466,1.4031,71.724,0.07193,39.96,4.0761,2.982,4841.5,2229.0,32.88,87
1,467,1.3871,70.95,0.0709,39.05,4.0888,2.9821,4797.1,2049.8,32.88,86
1,468,1.3739,70.727,0.07203,43.01,4.0694,2.9718,4854.7,2082.3,32.88,85
1,469,1.3957,71.48,0.07082,39.45,4.0804,2.9857,4801.4,2101.5,32.88,84
1,470,1.3777,70.382,0.06972,39.15,4.0801,2.9906,4847.5,2105.0,32.88,83
1,471,1.398,71.289,0.072,40.81,4.0797,2.9827,4772.7,2122.5,32.88,82
1,472,1.3926,70.97,0.07067,38.62,4.0766,2.9859,4753.6,2118.8,32.88,81
1,473,1.3623,69.941,0.07301,41.91,4.0595,2.9829,4833.4,2173.1,32.88,80
1,474,1.374,70.415,0.07326,39.29,4.0787,2.9709,4827.4,2033.6,32.88,79
1,475,1.3748,70.12,0.07171,39.37,4.0637,2.9831,4848.9,2137.4,32.88,78
1,476,1.3528,69.423,0.07197,39.65,4.0749,2.9875,4827.3,2075.1,32.88,77
1,477,1.3799,70.305,0.07113,39.7,4.0724,3.0,4830.1,2132.7,32.88,76
1,478,1.384,70.826,0.0717,39.4,4.0678,2.9924,4853.9,2101.8,32.88,75
1,479,1.3597,69.813,0.07411,39.6,4.0623,2.9978,4858.6,2113.6,32.88,74
1,480,1.3693,70.138,0.07185,38.16,4.0689,2.986,4923.9,2092.0,32.88,73
1,481,1.3519,69.19,0.07481,40.88,4.0614,2.9885,4822.8,2032.6,32.88,72
1,482,1.367,69.914,0.07025,38.47,4.0694,2.978,4870.9,2036.2,32.88,71
1,483,1.3676,70.269,0.07381,37.81,4.0581,2.9858,4924.3,2095.5,32.88,70
1,484,1.371,70.138,0.0712,39.29,4.0566,2.9684,4876.4,2036.1,32.88,69
1,485,1.3611,69.971,0.07257,39.31,4.0825,2.984,4912.4,2048.9,32.88,68
1,486,1.3593,69.795,0.07191,39.6,4.0609,2.9681,4809.0,1983.6,32.88,67
1,487,1.3573,69.28,0.07078,38.28,4.0858,2.9735,4881.0,2101.0,32.88,66
1,488,1.3586,69.898,0.0722,38.0,4.0921,2.9634,4828.8,2031.8,32.88,65
1,489,1.3547,68.964,0.0749,39.38,4.0542,2.9566,4863.6,2058.9,32.88,64
1,490,1.3543,69.232,0.07293,40.36,4.0639,2.9675,4902.6,2070.1,32.88,63
1,491,1.3678,69.777,0.07116,38.26,4.0593,2.9675,4908.8,2081.8,32.88,62
1,492,1.3661,69.791,0.07284,41.44,4.0712,2.9783,4940.4,2070.4,32.88,61
1,493,1.3476,69.159,0.07339,41.5,4.0658,2.9902,4805.0,2061.7,32.88,60
1,494,1.3488,69.195,0.07512,39.95,4.0619,2.9769,4806.3,2031.6,32.88,59
1,495,1.356,69.534,0.07196,41.61,4.0791,2.9814,4870.8,2050.5,32.88,58
1,496,1.3388,68.748,0.07179,39.31,4.0551,2.9601,4900.3,2067.6,32.88,57
1,497,1.3586,69.68,0.07319,40.44,4.0627,2.9828,4925.2,2069.4,32.88,56
1,498,1.3435,68.827,0.07157,39.12,4.0587,2.9636,4914.4,2102.3,32.88,55
1,499,1.3402,68.495,0.07196,39.73,4.0577,2.9804,4872.2,2093.0,32.88,54
1,500,1.3394,68.689,0.07179,40.42,4.0733,2.9767,4991.5,2107.8,32.88,53
1,501,1.3392,68.594,0.07357,39.12,4.0758,2.9771,4914.9,2076.2,32.88,52
1,502,1.3561,69.336,0.07303,41.95,4.0735,2.9698,4907.4,2054.7,32.88,51
1,503,1.3364,68.72,0.07166,39.09,4.0539,2.9662,4935.2,2038.2,32.88,50
1,504,1.3344,68.584,0.07279,40.87,4.0692,2.9649,4918.9,2131.0,32.88,49
1,505,1.334,68.427,0.07313,40.3,4.0615,2.9714,4857.3,2002.6,32.88,48
1,506,1.3342,68.304,0.07279,39.99,4.0634,2.9801,4913.6,2055.2,32.88,47
1,507,1.3335,68.076,0.07378,41.25,4.0696,2.9767,4916.3,2047.1,32.88,46
1,508,1.3385,68.647,0.07283,40.45,4.0664,2.9621,4919.8,2031.7,32.88,45
1,509,1.3137,67.265,0.07335,40.05,4.0761,2.9577,4892.4,1929.1,32.88,44
1,510,1.325,67.888,0.07305,41.59,4.0703,2.9702,4913.2,2072.7,32.88,43
1,511,1.3251,68.001,0.07189,39.74,4.0689,2.9918,4933.1,1999.1,32.88,42
1,512,1.3214,67.464,0.0719,40.95,4.0693,2.9729,4924.5,2050.4,32.88,41
1,513,1.324,67.936,0.07556,39.88,4.0686,2.9439,4986.9,2084.7,32.88,40
1,514,1.3282,67.808,0.07432,39.54,4.066,2.9595,4914.1,2069.1,32.88,39
1,515,1.3278,68.115,0.07308,39.55,4.0676,2.9572,4955.3,2052.0,32.88,38
1,516,1.3267,67.619,0.07356,40.09,4.0503,2.9769,4913.0,2034.2,32.88,37
1,517,1.3152,67.554,0.07331,42.02,4.0618,2.9562,4958.5,2012.5,32.88,36
1,518,1.348,68.893,0.07359,42.08,4.0411,2.9668,5028.6,2011.8,32.88,35
1,519,1.3027,66.747,0.07547,40.84,4.0508,2.9585,4929.1,2029.0,32.88,34
1,520,1.3325,67.904,0.07453,38.8,4.0457,2.9703,4900.2,2003.6,32.88,33
1,521,1.3121,67.42,0.0731,40.3,4.0637,2.9751,4981.0,2013.7,32.88,32
1,522,1.3028,66.928,0.07366,40.92,4.0618,2.943,4927.8,2057.0,32.88,31
1,523,1.3062,67.187,0.07658,40.41,4.062,2.9676,4947.2,1977.9,32.88,30
1,524,1.3328,67.933,0.0751,41.15,4.0478,2.9759,4930.8,2016.4,32.88,29
1,525,1.2868,66.357,0.07465,39.5,4.0377,2.9681,5051.9,2058.7,32.88,28
1,526,1.3065,66.838,0.07527,41.83,4.0539,2.9625,4981.7,2023.4,32.88,27
1,527,1.3054,66.816,0.07581,41.95,4.0618,2.9789,4956.8,2064.3,32.88,26
1,528,1.3262,67.015,0.07329,39.69,4.061,2.9653,5052.9,1970.7,32.88,25
1,529,1.3171,67.089,0.07524,39.38,4.0706,2.9731,5001.5,2003.7,32.88,24
1,530,1.3042,66.745,0.07523,40.58,4.0478,2.9499,4950.0,2002.6,32.88,23
1,531,1.3023,66.573,0.07514,39.81,4.0706,2.9573,4965.4,2011.1,32.88,22
1,532,1.2817,65.777,0.07567,38.49,4.0669,2.9746,4970.5,2001.5,32.88,21
1,533,1.3051,66.888,0.07561,39.78,4.0506,2.951,5001.6,2034.3,32.88,20
1,534,1.2894,66.295,0.07371,41.08,4.0736,2.9625,4975.0,2016.7,32.88,19
1,535,1.2921,66.201,0.07388,42.31,4.0295,2.9661,4974.6,1967.8,32.88,18
1,536,1.3041,66.902,0.07421,40.48,4.0587,2.9533,4932.8,1947.7,32.88,17
1,537,1.3034,66.666,0.0754,40.33,4.0477,2.974,4990.8,1962.6,32.88,16
1,538,1.2966,66.52,0.0744,40.67,4.0541,2.9594,5084.6,1991.9,32.88,15
1,539,1.2733,65.058,0.07509,40.73,4.0563,2.956,5001.4,2001.1,32.88,14
1,540,1.2798,65.721,0.07812,39.83,4.0545,2.9409,5010.8,1937.4,32.88,13
1,541,1.2892,65.689,0.07562,41.39,4.0355,2.9738,4961.1,2033.9,32.88,12
1,542,1.2969,66.202,0.07435,40.9,4.0483,2.9553,5001.4,1889.3,32.88,11
1,543,1.293,66.17,0.07477,40.06,4.0563,2.9456,4923.8,1985.3,32.88,10
1,544,1.2863,65.857,0.07416,40.86,4.0378,2.9438,4986.5,2000.8,32.88,9
1,545,1.2767,65.433,0.07731,41.19,4.0556,2.9499,4995.3,1877.7,32.88,8
1,546,1.2902,65.893,0.07523,40.61,4.0593,2.9376,4998.2,1917.8,32.88,7
1,547,1.2972,66.142,0.07326,38.98,4.0503,2.948,4971.4,2039.2,32.88,6
1,548,1.2824,65.486,0.07482,41.67,4.0476,2.9494,5051.4,1894.3,32.88,5
1,549,1.2895,65.928,0.07684,39.53,4.0419,2.9402,5039.6,1960.2,32.88,4
1,550,1.266,65.031,0.07435,40.78,4.0462,2.9445,5094.1,1952.4,32.88,3
1,551,1.2806,65.653,0.07591,40.78,4.0336,2.9652,5029.4,1983.7,32.88,2
1,552,1.2652,64.772,0.07485,42.35,4.0534,2.9541,5091.7,1998.2,32.88,1
1,553,1.2694,65.306,0.07507,39.67,4.0573,2.9517,4984.4,1942.5,32.88,0
2,1,1.8753,100.12,0.06254,27.05,4.208,3.1858,3563.0,3012.2,27.55,963
2,2,1.8461,99.074,0.06071,27.69,4.1889,3.2037,3603.8,3053.8,27.55,962
2,3,1.858,99.909,0.06152,25.96,4.2036,3.2051,3703.2,2971.9,27.55,961
2,4,1.8563,99.768,0.06202,28.04,4.1988,3.2098,3581.3,3035.1,27.55,960
2,5,1.8646,100.06,0.06153,30.5,4.1911,3.2017,3577.5,3066.0,27.55,959
2,6,1.8632,100.168,0.0624,27.91,4.1939,3.206,3624.5,3002.1,27.55,958
2,7,1.8613,99.765,0.06215,27.68,4.1925,3.2151,3568.4,3009.5,27.55,957
2,8,1.8653,99.623,0.06106,26.73,4.1891,3.2012,3557.0,2972.1,27.55,956
2,9,1.8434,98.859,0.0615,25.84,4.2095,3.1846,3645.3,2962.2,27.55,955
2,10,1.8734,100.329,0.06103,26.53,4.2045,3.1948,3608.2,3040.0,27.55,954
2,11,1.852,99.358,0.06303,28.61,4.1967,3.1943,3546.9,2945.8,27.55,953
2,12,1.8582,99.753,0.06219,28.89,4.1863,3.1945,3625.5,2958.8,27.55,952
2,13,1.8712,100.167,0.06244,29.81,4.183,3.1966,3634.1,2949.3,27.55,951
2,14,1.8521,99.684,0.06288,28.93,4.2005,3.1778,3582.2,3007.3,27.55,950
2,15,1.8415,99.54,0.06347,27.84,4.1895,3.2061,3595.3,2956.1,27.55,949
2,16,1.8658,99.644,0.06389,28.11,4.2021,3.2038,3573.6,3008.3,27.55,948
2,17,1.8497,99.176,0.06208,28.29,4.1985,3.1649,3632.5,3007.2,27.55,947
2,18,1.8558,99.616,0.06399,28.07,4.2016,3.2058,3641.4,2944.5,27.55,946
2,19,1.8319,98.431,0.06315,27.28,4.2051,3.1966,3679.9,2967.5,27.55,945
2,20,1.8579,99.562,0.06392,25.67,4.1923,3.2033,3691.7,2987.8,27.55,944
2,21,1.8529,99.227,0.06333,27.29,4.2,3.2064,3707.0,3006.8,27.55,943
2,22,1.8508,99.33,0.06306,27.59,4.1985,3.1837,3684.7,2930.4,27.55,942
2,23,1.8474,99.109,0.06453,27.23,4.1898,3.1885,3700.7,2862.5,27.55,941
2,24,1.8557,98.849,0.06317,26.42,4.1958,3.1945,3669.7,3047.4,27.55,940
2,25,1.8491,99.374,0.0634,26.92,4.1858,3.1759,3574.7,2936.9,27.55,939
2,26,1.8411,98.716,0.06145,23.99,4.1855,3.1885,3614.6,3032.5,27.55,938
2,27,1.8476,98.91,0.06267,27.72,4.1874,3.1924,3609.7,2977.4,27.55,937
